NodeCount,PathLength,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
36,1,93,0.374700000975281,42.302000016206875,29.992600000696257,4.5618999865837395,12.154800002463162,2.313400007551536,4.96166516922476e-09
36,1,94,0.455000001238659,41.09360001166351,30.95819998998195,5.746400012867525,11.02750000427477,2.4766999995335937,3.3833853978188563e-09
36,1,95,0.4476999747566879,42.102000006707385,31.103699991945177,4.62849999894388,10.77559997793287,3.089000005275011,8.406398703181681e-10
36,1,96,0.38889999268576503,42.090199975064024,31.07080000336282,4.816000000573695,12.0038999884855,2.744199999142438,1.5019198379965837e-09
36,1,97,0.4078000201843679,37.602199998218566,29.986500012455508,5.146600014995784,11.577700002817437,3.0196000006981194,6.670458928139537e-10
36,1,98,0.5127000040374696,43.885999999474734,32.225800008745864,5.216399993514642,11.662599979899824,2.6294999988749623,8.963747555393466e-10
36,1,99,0.5066999874543399,42.21210000105202,31.81149999727495,5.253200011793524,12.596599990502,2.3683000181335956,1.1354042162911389e-09
40,1,0,0.4602000117301941,40.88449999107979,30.00550001161173,4.486699996050447,11.055499984649941,2.796499989926815,4.314379176907513e-09
40,1,1,0.4228000179864466,40.91800001333468,31.59220001543872,4.655299999285489,12.437800003681332,2.7935999969486147,4.431678829249664e-09
40,1,2,0.4047999973408878,40.51339998841286,30.62609999324195,4.671000002417713,11.964999983320013,2.419999975245446,6.326940970936505e-10
40,1,3,0.2933999930974096,42.660499981138855,30.97739999066107,5.643099982989952,11.352600005920976,3.057099995203316,4.987288167234278e-09
40,1,4,0.2784999960567802,42.26590000325814,30.13890000875108,4.602599976351485,11.508499999763444,2.525699994293973,2.2541010934299098e-09
40,1,5,0.3071000101044774,43.436800013296306,29.697000019950792,4.507800011197105,11.394499975722283,2.8153000166639686,1.6595961519154e-09
40,1,6,0.4288999771233648,40.830699988873675,31.367299990961328,4.6341999841388315,12.174500006949529,2.602099993964657,6.477591415313617e-10
40,1,7,0.35379998735152185,38.9413999801036,30.081300006713718,5.101999995531514,11.837099998956546,2.4234000011347234,6.198286114382254e-10
40,1,8,0.39420000393874943,41.954500018619,29.318700020667166,4.82999999076128,12.697700003627688,2.538399974582717,1.6288185549899295e-09
40,1,9,0.33420001273043454,41.12209999584593,30.681799980811775,4.9119000032078475,12.387099995976314,2.692400012165308,8.124626015274028e-10
40,1,10,0.27119999867863953,41.18549998383969,29.161400016164407,4.589399992255494,11.178199987625703,2.837499981978908,1.2947822333562441e-09
40,1,11,0.4769999941345304,43.4780000068713,31.054899998707697,4.742099990835413,12.20560001092963,2.599500003270805,3.6376064831210172e-09
40,1,12,0.47229998745024204,40.15929999877699,29.72390002105385,4.400800011353567,11.413300002459437,2.7176000003237277,2.1456578729933657e-09
40,1,13,0.437400012742728,43.53699999046512,29.256599984364584,4.710200009867549,12.346799980150536,2.4994999985210598,1.5915263757335517e-09
40,1,14,0.44910001452080905,42.24820001400076,32.277499994961545,4.789500002516434,12.183699989691377,2.609399991342798,1.5440794943458615e-09
40,1,15,0.2736999886110425,41.22250000364147,29.5031999994535,4.668200010200962,11.536100006196648,3.024400008143857,1.723448375334879e-09
40,1,16,0.3350999904796481,42.26180000114255,31.6156999906525,4.641000006813556,12.888299999758601,2.6393999869469553,1.4120013180898201e-09
40,1,17,0.28080001357011497,45.60869999113493,29.84709999873303,4.668300010962412,11.967400001594797,2.594899997347966,3.0164822850209327e-09
40,1,18,0.2757999754976481,43.482999986736104,29.350199998589233,4.762299999129027,13.069699984043837,3.169999981764704,7.682891453791046e-10
40,1,19,0.26810000417754054,39.168599992990494,31.113099976209924,4.629000002751127,11.984499986283481,2.6360999909229577,8.768654187767896e-10
40,1,20,0.4163999983575195,40.3933999768924,30.709499988006428,4.432199988514185,11.60530000925064,2.448100014589727,1.6325329603625108e-09
40,1,21,0.27489999774843454,39.87420001067221,31.054799997946247,4.699499986600131,12.240699987160042,2.7208999963477254,2.1482235469814928e-09
40,1,22,0.4197999951429665,42.66569999163039,29.62469999329187,4.548199998680502,11.915499984752387,2.437499992083758,1.8492906872571345e-09
40,1,23,0.32560000545345247,41.13379999762401,31.15199998137541,5.187200004002079,12.618299981113523,2.6627999905031174,2.952354410610418e-09
40,1,24,0.2809999859891832,40.41970000253059,36.3206000183709,4.418299999088049,11.840599996503443,2.50840000808239,2.1694662412240132e-09
40,1,25,0.3123000205960125,49.28680000011809,30.436200002441183,4.800800001248717,11.97140000294894,2.638999983901158,9.338696373977012e-10
40,1,26,0.30780001543462276,42.06830001203343,30.70780000416562,4.948800022248179,12.060100008966401,2.4446000170428306,1.2993335841123674e-09
40,1,27,0.2963000151794404,45.39340001065284,36.402400000952184,5.601400014711544,11.782199988374487,2.6236999838147312,6.23898691863311e-10
40,1,28,0.3485999768599868,42.599699983838946,29.577599983895198,5.508800008101389,11.594700015848503,2.4622999771963805,1.101914079276248e-09
40,1,29,0.3048000216949731,41.109499987214804,30.983900011051446,5.021900025894865,11.485199996968731,2.62690000818111,1.4418218867730045e-09
40,1,30,0.387999985832721,43.038400006480515,29.382800013991073,4.901199979940429,11.116999987279996,2.5932999851647764,9.992400584825721e-10
40,1,31,0.3600000054575503,38.482400006614625,31.407800008310005,4.847700009122491,12.178500008303672,2.8842999890912324,8.823326186627295e-10
40,1,32,0.27740001678466797,43.232299998635426,29.56259998609312,4.671000002417713,11.99489997816272,2.3985999869182706,1.0881127327840576e-08
40,1,33,0.5651999963447452,41.08800002723001,31.59970001433976,5.028099985793233,11.823000008007511,2.57650000276044,8.727273888870493e-10
40,1,34,0.3249000001233071,45.38399999728426,29.204399994341657,4.413400019984692,11.743800016120076,2.557400002842769,1.396097334588415e-09
40,1,35,0.3701000241562724,42.324400012148544,30.198399996152148,4.613099998096004,12.077699997462332,2.6193000085186213,6.6787345378726e-10
40,1,36,0.2786999975796789,43.79279998829588,29.85449999687262,4.700799996498972,12.00829999288544,2.490800019586459,1.313576404036409e-09
40,1,37,0.3966999938711524,41.881100012687966,31.264499993994832,5.175600002985448,12.14310000068508,2.6415000029373914,6.271607028387269e-10
40,1,38,0.2772000152617693,40.72049999376759,30.073200003243983,5.125900002894923,11.645999999018386,2.821600006427616,6.52203100743359e-10
40,1,39,0.277700019069016,43.42900001211092,29.561700008343905,4.7175999789033085,11.614200018811971,3.1709999893791974,1.1098866341566013e-09
40,1,40,0.32339998870156705,38.92620000988245,30.682100012199953,4.497599991736934,11.7995000036899,2.5107999972533435,8.039303646372633e-10
40,1,41,0.277700019069016,43.58580001280643,30.012300005182624,4.754800000227988,12.067400006344542,3.31729999743402,8.416751840580804e-10
40,1,42,0.45190000673756003,42.897600011201575,31.090300006326288,4.980600002454594,12.867400015238672,2.7107000059913844,6.213422696431844e-10
40,1,43,0.2869000018108636,40.571299992734566,29.055399994831532,4.929099988657981,11.259000020800158,3.513099974952638,7.652107700907027e-10
40,1,44,0.4621999978553504,43.022099998779595,31.13430002122186,4.997199983336031,12.453499977709725,2.521499991416931,6.473972938028845e-10
40,1,45,0.30399998649954796,45.14309999649413,28.93000000040047,4.796900000656024,11.831000010715798,2.6101999974343926,4.1227030409256165e-09
40,1,46,0.33060001442208886,40.49640000448562,30.095299996901304,5.145899980561808,11.186899995664135,3.0140000162646174,3.46548094886194e-09
40,1,47,0.41459998465143144,41.60920000867918,30.0279000075534,4.435299983015284,11.18460000725463,2.582699991762638,1.3740028133755995e-09
40,1,48,0.4799999878741801,40.83339998032898,31.451200018636882,4.44479999714531,12.020399997709319,2.5647000002209097,1.1325089368383594e-09
40,1,49,0.3699999942909926,41.927299986127764,29.813800007104874,4.497200017794967,11.85140002053231,2.917699981480837,1.870399057019937e-09
40,1,50,0.27550000231713057,39.9215999932494,32.17260001110844,5.017799994675443,12.412699987180531,2.8692999912891537,1.5747739975838445e-09
40,1,51,0.3862000012304634,39.71750001073815,30.521399981807917,4.4710999936796725,11.63659998564981,2.4018000112846494,5.97753426345864e-10
40,1,52,0.2724000078160316,41.40010001719929,30.324399995151907,5.13519998639822,11.972600012086332,2.830200013704598,7.72454224617604e-09
40,1,53,0.31239999225363135,41.35900002438575,29.99650000128895,4.602200002409518,11.949300009291619,3.1561999931000173,1.0628509223708455e-09
40,1,54,0.27799999224953353,41.51740000816062,29.055200022412464,4.626000009011477,12.673999997787178,2.4203000066336244,1.655962819512147e-09
40,1,55,0.274600024567917,40.37199998856522,30.26170001248829,4.733900015708059,12.838900001952425,2.537699998356402,2.42523489642482e-09
40,1,56,0.5160000000614673,43.91279999981634,28.396100009558722,5.052699998486787,11.728799989214167,2.8722999850288033,1.224535017715693e-09
40,1,57,0.2796000044327229,41.9883000140544,30.618299992056563,4.978599987225607,12.297100009163842,2.5824000185821205,2.502843644174196e-09
40,1,58,0.5278000026009977,40.50269999424927,37.46049999608658,4.8775999748613685,11.975500005064532,3.0879999976605177,1.6912833592430305e-09
40,1,59,0.4667000030167401,42.46990001411177,30.069900007219985,4.587400006130338,12.136800010921434,2.9168000037316233,3.3617726882516506e-09
40,1,60,0.2736000169534236,43.38730001472868,30.450400023255497,5.797700025141239,11.736900021787733,2.734000008786097,3.020239851600226e-09
40,1,61,0.2741999924182892,41.53379998751916,30.961599986767396,4.648799978895113,12.778000003891066,2.7627999952528626,8.743048543584691e-10
40,1,62,0.6232000014279038,42.07610001321882,29.15950000169687,4.649999988032505,11.692500003846362,3.2042999810073525,2.130150979863256e-09
40,1,63,0.2764000091701746,40.54860002361238,34.43580001476221,5.389000027207658,12.961800006451085,2.876799990190193,4.488124270702959e-09
40,1,64,0.2631999959703535,41.41989999334328,31.252599990693852,4.620099993189797,12.696100020548329,2.5467000086791813,3.8338733185402765e-09
40,1,65,0.3727999865077436,47.06360001000576,30.271299998275936,4.772100015543401,11.88089998322539,2.5701999838929623,1.2460338827936284e-09
40,1,66,0.8094999939203262,42.56530001293868,31.278700014809147,5.035499983932823,12.554900022223592,2.547500014770776,9.208472915524645e-10
40,1,67,0.31189998844638467,41.09040001640096,31.327999982750043,4.362600011518225,11.206600000150502,2.883100009057671,1.5844113424850252e-09
40,1,68,0.27910000062547624,44.451900001149625,30.718699999852106,4.753699991852045,12.398599996231496,2.7154000126756728,7.448929149618156e-10
40,1,69,0.29150000773370266,42.405699990922585,29.771000001346692,5.02710000728257,12.254100001882762,2.4867999891284853,6.490295829478241e-10
40,1,70,0.3893999964930117,39.965500007383525,31.63650000351481,5.972899991320446,11.945000005653128,2.7529000071808696,9.191743657580417e-10
40,1,71,0.2694000140763819,38.67300000274554,30.31339999870397,4.799799993634224,11.557299993000925,2.685099985683337,1.347120540644083e-09
40,1,72,0.9802999848034233,42.515400011325255,29.847800004063174,4.795299988472834,12.229799991473556,2.4887000035960227,1.1373080367107662e-09
40,1,73,0.4254000086802989,38.581700006034225,31.243100005667657,5.2152000134810805,11.365499987732619,2.7790000021923333,1.2094462877416e-09
40,1,74,0.3766000154428184,42.679999984102324,29.620000015711412,4.645000008167699,11.671699990984052,3.1190000008791685,7.402017881258793e-09
40,1,75,0.2741000207606703,39.75440000067465,31.008999998448417,5.281200021272525,12.166700005764142,3.068699996219948,7.609810688019211e-10
40,1,76,0.5569999921135604,43.83040001266636,29.305200005182996,4.905300011159852,12.114299985114485,2.515000000130385,2.8603845012499474e-09
40,1,77,0.27730001602321863,41.84780002105981,31.528199993772432,5.476899998029694,12.448099994799122,2.608499984489754,1.4212332591424421e-09
40,1,78,0.2770000137388706,42.182000004686415,30.93159999116324,4.607599985320121,12.357300001895055,2.5893999845720828,8.345230509794479e-10
40,1,79,0.3079000161960721,41.12229999736883,30.66320001380518,5.443700007162988,12.051900004735216,2.516700013075024,7.419885843032722e-10
40,1,80,0.5501999985426664,41.685500007588416,30.72969999630004,4.73069999134168,12.7951999893412,2.5887999800033867,1.0516411298459578e-09
40,1,81,0.3020000003743917,43.484199995873496,31.246500002453104,4.849200020544231,12.79080001404509,2.4093000101856887,6.993131977578007e-10
40,1,82,0.312299991492182,41.240899998229,30.883300001733005,5.174499994609505,12.966799986315891,2.704499987885356,6.853935735719321e-10
40,1,83,0.3226000117138028,54.18539998936467,28.883599996333942,5.341599986422807,11.2943000276573,2.504899981431663,8.051213089090299e-10
40,1,84,0.27949997456744313,41.299100004835054,31.077099993126467,4.620499996235594,12.776899995515123,2.9600999841932207,1.325594535379796e-09
40,1,85,0.2742999931797385,43.558600009419024,30.30340000987053,5.190500000026077,12.434000003850088,2.5164999824482948,6.766099104758e-10
40,1,86,0.36380000528879464,42.40669999853708,31.76979999989271,4.85369999660179,11.866699991514906,2.4964000040199608,8.244178959097875e-10
40,1,87,0.2738000184763223,40.700500016100705,33.12750000623055,4.850500001339242,12.478300021030009,2.6729999808594584,1.7061682533213535e-09
40,1,88,0.27550000231713057,43.05060001206584,31.15789999719709,4.742299992358312,11.286099994322285,2.659100020537153,1.2148724878267278e-09
40,1,89,0.30769998556934297,45.07040002499707,32.01179997995496,4.97969999560155,12.640600005397573,2.5288000178989023,1.5693192648832e-09
40,1,90,0.39820000529289246,41.225000022677705,29.496100003598258,5.010900000343099,11.89430002705194,2.8990000137127936,5.585511557202302e-10
40,1,91,0.27469999622553587,42.58380000828765,30.148199992254376,4.671599977882579,11.880200006999075,2.4440999841317534,2.490067840604335e-09
40,1,92,0.39090000791475177,42.10409999359399,32.37860000808723,5.455800011986867,11.914699978660792,2.652800001669675,6.968173995719763e-10
40,1,93,0.5146999901626259,41.885699989506975,29.16989999357611,4.426100000273436,12.024399999063462,2.5163999816868454,8.096269049059259e-10
40,1,94,0.27699998463504016,41.13709999364801,31.493399990722537,5.412400001659989,14.109100011410192,2.8781000000890344,8.438088270801459e-10
40,1,95,0.4017000028397888,42.90870000841096,31.579600006807595,4.900400002952665,12.215100025059655,2.386600011959672,9.359683868949126e-10
40,1,96,0.7049999840091914,42.512599990004674,31.059800006914884,4.857000021729618,12.139099999330938,2.6199000130873173,5.9837466187375114e-09
40,1,97,0.27370001771487296,39.72890001023188,31.665700022131205,5.321300006471574,12.042700021993369,2.827100019203499,6.050139188688785e-10
40,1,98,0.32709998777136207,38.55540000949986,30.430400016484782,4.73380001494661,11.686600017128512,3.323100012494251,5.233637977863584e-09
40,1,99,0.35879999632015824,41.82899999432266,29.85600000829436,4.83299998450093,11.832999996840954,2.9012000013608485,1.5242693790743885e-09
44,1,0,0.2818999928422272,41.10250002122484,30.53580000414513,4.513399995630607,11.877299984917045,3.256099997088313,7.90790440184827e-10
44,1,1,0.33599999733269215,45.822699990822,32.41790001629852,5.028299987316132,12.441200000466779,2.5785999896470457,1.0107192919046499e-09
44,1,2,0.301199994282797,40.05039998446591,29.232800006866455,4.908700007945299,13.153200008673593,2.7680000057443976,7.870621561229406e-10
44,1,3,0.26729999808594584,47.36520000733435,27.936099999351427,4.739500000141561,12.086200003977865,2.4039999989327043,1.4424215575947614e-09
44,1,4,0.34909998066723347,40.5204999842681,28.98339999956079,4.500100010773167,11.269799986621365,3.1793999951332808,1.0736027483303704e-09
44,1,5,0.27889999910257757,40.141800011042506,28.397599991876632,4.585799993947148,11.357299983501434,3.134899976430461,4.5248738812091625e-09
44,1,6,0.3687999851536006,39.02709999238141,29.364199988776818,4.617600003257394,12.363900023046881,2.535899984650314,6.220844089794669e-10
